,Bert_Rescale
SP:4195e5d68282c690d91bded806f793ae85c9d355,0.08185234665870667
SP:4196105314347c2b726f72052176f48af6168562,0.12091488391160965
SP:419fb7e10620ee111ec8b30ec69252d67244aac8,0.22870273888111115
SP:41c25734f6ea2aa0669893eb6ddfc355f4998b6b,0.021239161491394043
SP:41db1e50777ea9db3c15ce7d62a2fc50925abe5b,0.1669032871723175
SP:41de1f1971e860acdbb74dcd266fd308c035b47b,0.07516628503799438
SP:41e70121223317279d2026514d8e786cf22a4aaf,0.1448320746421814
SP:41f2c5e8a9a38a38a14436b57ba124e1b69ff3d2,0.14348722994327545
SP:41f31c90b20a96ab6e645a42f9767fdab23f07d8,0.25710543990135193
SP:41f62bc0a7b3a9d4debaa2b1345538727a3f680e,0.13705509901046753
SP:41f93461a907d77fc2e0f4f4e3e89a0e7a133736,0.1999080330133438
SP:424eaac0eb5a5fcb526c39f5e21f9ec7506aa3bc,0.27165040373802185
SP:42784c9a7dce81ab38635d4619569766934abff7,-0.018609516322612762
SP:42885bdb86f343bd752c9a406d7e985fec81a7f6,0.2691023647785187
SP:42b2a4961b167d02370a0924d0666be1bf962110,0.24090908467769623
SP:42c3eb2cad23ed513b09f0810e3d7dd4e7bb2532,0.21087124943733215
SP:42d41dec3695a319b32a212d33682ae15535f27c,0.20618654787540436
SP:42ff146511e450b30afabdbb8396c6db640d05fa,0.11776009202003479
SP:4304fa522634ec30bcf3862d4ae463baeed51711,0.12600500881671906
SP:4313c3bed7eaa75d90537a6d993bb6207f4adae2,-0.24722079932689667
SP:43329ddc4ce5ca94bde0ed3df97a040d090a4b41,0.019802497699856758
SP:433a47ed8978997d213bc7072f66a4d62e2e92e3,0.1933625340461731
SP:4341b2c3554d27983bb5077f0cb3448c0c764823,0.14090244472026825
SP:4363825dfbd8c5b5a616ea5b0f67a751dcbe7eaf,0.22320295870304108
SP:436ded90847e688e4edd7555ddf94838b4337dd4,0.21142005920410156
SP:43728b5763907cbe84f1c7ded63e5f63c45415c5,0.09020992368459702
SP:43745886db4fda4f60a1aa4f60b44d2cf5ae37a1,0.1924390196800232
SP:4394b824230526bc513436acebdacb85254e7e81,0.06684119999408722
SP:43fde058475c6f68bfcad69c3bed3982344e5fa2,0.14398272335529327
SP:443b64bd0352a4283857b9c0e416436b6936732d,0.14387182891368866
SP:445fc2caa1539447d3820e6ad6ae965d40d0cb76,0.10238094627857208
SP:446463708b8bc1be364288fe869a04e054280507,0.07885047048330307
SP:447a69bbd183f33b2950448c3d2bd50b7400410e,0.15629324316978455
SP:4496f5847520ba21176ac3ea35183849b6b8239e,0.2542356550693512
SP:44a4a56c6048b2e7deb16dc106f4552e8f2227b9,0.10110355913639069
SP:44ab69acefac1dba66c4849ea3eea5e7d3285710,0.08614079654216766
SP:44aca1ce39be826e389afbff70936eb0ef774f8f,0.140020951628685
SP:44bc7dda97cc764219656e8a9a6cc8f60d195c29,0.252818763256073
SP:4514e92c7a02cd2765a9cc4b35392594b022fa3e,0.27185630798339844
SP:4522ae8f5aaec18049aafa53746c3bc337d620db,0.12731842696666718
SP:452600e23747ac98ed7513304b5a008d8ee278bf,0.22739745676517487
SP:452647b7c89a17b86b0d420c3cfe0bf0326301fa,0.11142895370721817
SP:453129ae5abd43775d038344ecfc58711d55264c,0.27631109952926636
SP:4535803bbaeba4ee21bd85c05ff7ecea4fdbfe10,0.17829275131225586
SP:4544639f7c0d43d2b79ce9bd8ba5e723cefe9ffd,0.1918146312236786
SP:454c98d15b785ccd0128dbf7d8209adbda1fd2e8,0.1862657368183136
SP:4559980d3efc338e248142f556ceede2d45d7c92,0.047513704746961594
SP:45721cf7c3816adacb89ce44a1ff4453ca342aee,0.15607428550720215
SP:4575567f743dfddde8d82d911115cf806f78042f,0.04770759120583534
SP:457a2131015db955a2dc97e1bf428af1eb145e4b,0.10577765852212906
SP:457e8a56292b7c3001e0bae17c86b978ab95bcce,0.05360575020313263
SP:4586d1c6908f3dd8e5cb3b67d445f1011bf503c2,0.17107200622558594
SP:45887dbc0540ff444f7ae8dcf564b917ea73d967,0.11051779985427856
SP:45ba88126844e65868d6284c7175a9893ccaf67e,0.10424458235502243
SP:45bf7ca342ad1752c7f7c056653137b9283c487f,0.15701015293598175
SP:45cbc9c97027fe59ce2ce7f8a02d9257d3460a4c,0.14003966748714447
SP:45e3c0fe995ae679dd4e6bf28dcc63b341e1a1d2,0.07350219041109085
SP:4603dc6870b79530bca7e79309af459529b522c6,0.2382921576499939
SP:4605e601a717bc05833778d0916a393ffdf8c331,0.36632996797561646
SP:46077327cae32f22bb4042a8118056e2889eba52,0.16763609647750854
SP:461e76527806e28b022e6c4ed7872e6d8d7a3697,0.14353561401367188
SP:4647fc008073e5ee4e432f84e645aedb7faf736d,0.05728534236550331
SP:466111f5a62b7eb0394c79f7f81185a9f567078b,0.07366746664047241
SP:4673d78e21f98a766c4340809623e54d165f69d9,0.23843270540237427
SP:467735fd49561cd06342bb38a921e541553c6633,0.01228756457567215
SP:4677ba60a6346626bfba72170b2d0c68cf9ed6be,0.2052404284477234
SP:469a42606ce6db61e5944f22bf3c0993cfb8d108,0.1976439207792282
SP:46d1e7fa1759841b98b213076456ebb78273d62b,0.26909103989601135
SP:46d31f575928c68f60302520901feabe823e0dd4,0.08847837150096893
SP:46f8bfb644d14e8ff9a9053057e27f96c4c32a97,0.27153104543685913
SP:4706017e6f8b958c7d0825fed98b285ea2994b59,0.30660003423690796
SP:470d98d23a746a65b18404aaabf1a15d34fc24fa,0.14335797727108002
SP:472a49b377cca8a9ffa8353f2f81c137c92e8578,0.1324269026517868
SP:475019f17c9bf4c7e167222d56f920d12f8c8439,0.23126140236854553
SP:4752f8e41d60c11a80f110200f77cb8a3a64b68e,-0.10614953935146332
SP:4758a1780d55349f71362bc930fba49a08895733,0.16136181354522705
SP:476e903197a3f3861692dfaa7136c5a274414e73,0.18393275141716003
SP:478a18897696ba946947faeee860203186d7e756,0.2289806753396988
SP:47a15159ddb23477577e4378f534181cb8537ee5,0.198364719748497
SP:47a40977751b78338c8d1f18117521b58c6be39d,0.06025967374444008
SP:47bcfdf057ce7e9fc379ea2e58b3c5e00b2b61a1,0.16281013190746307
SP:47c40cbd381242ca804b1d6c6e95d04e28520733,0.32885101437568665
SP:47cd92b480c1b66cd5c559da3909188d43e0db87,0.24841588735580444
SP:480a43692dce83fedcd2464b293c1481d84e8952,0.1795351803302765
SP:4815005f4ab4a69abde3b5456b811e4e98ba86c7,0.20640163123607635
SP:4821cbd324cb4e3eb2a62c6d39d6c30d184d88b6,0.2775242030620575
SP:4834eb08d9761f5c3307e8c5c1fd3cac62032e26,0.0398649238049984
SP:487be1dac03389a08da54338075aa5970f8c3588,0.07641047239303589
SP:4880635544d5dd03261487167b770ca4de40909f,0.07395917922258377
SP:4896bf9436d8c03f6751b45118bf29ff0d116c6e,0.08869980275630951
SP:48c5c18dac59913411633150b5f40fbcd1647d1e,0.18408285081386566
SP:48df1a6af80b29c4c38439bda1d69472ade37f2c,0.27922749519348145
SP:48e591a5fa2802fc4bb0c7100d120ff860b074f3,-0.06860983371734619
SP:490d7696f5360437b3c735c3d21d417c369b2412,0.043852828443050385
SP:4913d3bf3911917a1fd6752a3321beffc2804c7c,0.0813911184668541
SP:49192c4c658b9b74837f6fe36d67289ec82d3e6c,0.17010046541690826
SP:49577cf8ac5482e49fde9d222b889e5799c53c11,0.16702018678188324
SP:4998f68082df1553ec138f34f999d7a7f9bfaa72,-0.0172169990837574
SP:49ac2a2ac51be0f41d095bcdf204b6da967b98b2,0.18111452460289001
SP:49bb8457a99e6a178e7893c9629e6543b15a564a,0.33456799387931824
SP:49dbe409062fa25cd57b8cf7e30a8321e8e94c0b,0.30180373787879944
SP:49eadb6ece84834c7132156b2769cd0a720ac8fb,0.1865323781967163
SP:49ef0331201083490748c1dbcd12d130cb0a68d4,0.15733401477336884
SP:49ef158a8170a8002d1111080db8009d5a6419d1,0.13736623525619507
SP:4a1a4003949cbe2f0d0fee232d166874ab52716f,0.17399759590625763
SP:4a2116053dafd3977fbf2e9d2879fce7c3965448,0.12426356971263885
SP:4a83a8ba8190703c509ecc17fbdc70e82e67d6c8,0.19657064974308014
SP:4a83aeec9e7a387683678c056e71a70d238511ed,0.14243833720684052
SP:4adb251b077fb8d1046be25622ca6f7f7be78989,0.12841568887233734
SP:4addc1c9c0f91be7fc176425cb41c22cb4e562ba,0.13529564440250397
SP:4ae68ed1b9175b904a6f026277e9ff8bb288797b,0.15190307796001434
SP:4ae6b28a86ddef3fcb212ba132c2058109fbc938,0.05015147104859352
SP:4aebddd56e10489765e302e291cf41589d02b530,0.17537528276443481
SP:4b23ef2262646d8e924f67770af22618f5e83b39,0.19016747176647186
SP:4b307b0c041fd25ca19dedd123ecacb3888182bb,0.11855682730674744
SP:4b745d0f1a688e009c1eff19df47effd48a053ee,0.1416613906621933
SP:4b9fa87d7dcf9f5efec1e834cbb1a27f468cba02,0.16585475206375122
SP:4bafcd10c07834bb7e4008f5d089edda2c7a01e5,0.13849104940891266
SP:4bdba79c4d8aae31317a3aae2915e2fd459cd2f6,0.2188696563243866
SP:4c1ba325175a1a289d7467dc269d20eabc67383c,0.18269526958465576
SP:4c48dff5afc7fefe00e4c7e92e319ae4a68165cd,0.2063133418560028
SP:4c50cbd2b765c3b7abca57e5ef2a1c0a2990668d,0.20910120010375977
SP:4c52d1c81fa793c07fb6ea1dc85b107acb709254,0.1603076308965683
SP:4c6ace9170685dc461c8d15b84a507ce37246d81,0.263999879360199
SP:4c8f0cf7f6196f586ec83d16a768742d13a16cea,0.1674715280532837
SP:4ceb178b6b3d531512c7740d0fb52a00b7a95f04,0.12424025684595108
SP:4d58f330415e44e06446eaccd907b9fa0861f40e,0.26622089743614197
SP:4d67a9c7e532e4c0f0e3150d9330cc233802c12f,0.12061858177185059
SP:4da7ae6cfcf4cab7581bab283e12354b60d3b2dd,0.25174620747566223
SP:4df661cd71eb3a7947d890ff84e25f48b6b38012,0.07489859312772751
SP:4df83f99f68580ffe805e3826ea01f4a0c5dc523,0.22494439780712128
SP:4e110cb77b848272f468030bfe05014d08d7b838,0.1089479923248291
SP:4e236051d8d837d5c6795e61e9ccf075cc3108bf,0.19238179922103882
SP:4e23c046f8234b35d88e3957b0725fb7a3d06374,0.13401295244693756
SP:4e2ac2684ed817d9221154e922dabd54ff51fc90,0.19332332909107208
SP:4e39dea3cdfdad801112d4894b73503345de78dc,0.2326175421476364
SP:4e5cbc8389be556e7f0bc008d19d635e6736622f,0.20175613462924957
SP:4e5cd6138722d9bfe662959519d7edadbbd2ea52,0.1274293065071106
SP:4e6499c7c269d851002e32c68d302d727424f4d3,0.1637018769979477
SP:4e822c1ba32ac54bfc6edf160d684c8fb84bdc36,0.15131188929080963
SP:4ee46486b69550aea4f1a3a6beb0caf6ea8c635e,0.09606217592954636
SP:4f201b7e397d5a6e30ca7cea4b379baa1a046899,0.11005409806966782
SP:4f867d248d56c66b38031050c4b180ac1f21cd5d,-0.03632906451821327
SP:4f8854605423fab230a26fa2d12d3bfef54b0ca5,-0.015735838562250137
SP:4f8f34e95732b3f87b23878289062d359cda110f,0.07432787865400314
SP:4f9202a08ea9a0a243b07b0536906deca67f2391,0.21687747538089752
SP:4f9c3ed91f44326e3bddf14223779d7f5fa07954,0.2467479109764099
SP:4fba557254310577845d291e0f216dc76403c9ac,0.2571435868740082
SP:4fc7700df32695121eeb7c7a858077c45c50b44d,0.07130587100982666
SP:4fdd94362be6718ab249cdb8da4e75b9eade64bd,0.13364708423614502
SP:4fe317ebc002abdec341b978f730b3dcaa58b9cf,0.270784467458725
SP:4fe65143f73a8de8303ad2fbd71e998ae9317152,0.13001905381679535
SP:50073cbe6ab4b44b3c68f141542c1e81df0c5f61,0.13541007041931152
SP:500d68ce2d8f1e6fea4fa54703101c6823ba2b6c,0.26938700675964355
SP:503051a1584c3f2fe519fb8154c63b9066bb4a26,-0.015087079256772995
SP:5042502317c1ae133d310b3ede02e7abde1a7507,0.11024268716573715
SP:50759dd814d98ba988b7cc423e3115d62e05db47,0.19003045558929443
SP:50780fb6b72c0da68cb960a12530c54a831222de,-0.006375986151397228
SP:508bf356b2458c11c010ffbf70fa2f1009886752,0.1317732036113739
SP:508e62e7f8cd002f2ee01c2ba032ce79a1f3a469,-0.41594991087913513
SP:50912255573295ef5e76ec95e6e83b9ee0b3534e,0.03540519252419472
SP:50b24dbbb5c3f29aa48d666473d3d0f459d0da3a,0.19968554377555847
SP:50d19cab5e7a10f1d01b63b284b1714d744b807b,0.1243433803319931
SP:50de6aaf2c0749724bf725075d84a00021646310,0.2734631896018982
SP:50e66229a129e7cfe6a966218c2b635db03770e5,0.1694788932800293
SP:50fc4ed275dfba23494957478389b0a9ba30838e,0.2295464426279068
SP:50fe6a0cf9b00e462adff4c4273b2604546b4023,0.0818127915263176
SP:515995dd42b4aecbd625206b16aeaca43c5a1495,0.3187890648841858
SP:5165c93ec3eefa99a32d00be8d59dd6894bb1d87,0.1293286234140396
SP:516b27b0867e288ba30da79602356fe581d59d8a,0.13905717432498932
SP:51a5349be44696d07c4bb9c6f94f2447022ceca3,0.24665573239326477
SP:51a88b77450225e0f80f9fa25510fb4ea64463b2,0.22623343765735626
SP:52151a689fcb14825e98a508930b9ddbdb8faf0b,0.05693924427032471
SP:522aebc6b5d57da5550911d44f91572975118008,0.07281846553087234
SP:5247942ad6db19ef5124aa562fd1d4186358c779,0.17358757555484772
SP:5260bc0d3c1b956f31d8921a51bbc776843cd6ef,0.13885833323001862
SP:52701ccbe77facd26fa921a2610dad1da60e1a5f,0.2816675007343292
SP:528ad3f6625f1cf86ac5219fba6ee1a457b65240,0.1619095802307129
SP:529fd3a7215e22cd444370bd86d7b0522cdbd526,0.10669340938329697
SP:52cbd90cb8f3de333a12f8c42cad968d36b509c3,0.2867911756038666
SP:533b0f1a7c913c41fac5602f19cf341ccf0f961a,0.0733121857047081
SP:5343a29c611b40fc6df160bff09a9aaf8140d0ab,0.1309506893157959
SP:535c313f14cbdf5a973f7e61e059f9d27d07a3c2,0.030116945505142212
SP:53652cae401fc0eefd3e6aa57552dac089eb91fc,0.26290154457092285
SP:53ba8f4c7b66717d550559729320c2ef3364a759,0.23242118954658508
SP:53e0d7909b00c88201dc1d7a8da7bd1efa4eb48e,0.1094413623213768
SP:53e5103b5c33881acc10549723af160c902a21cd,0.2506856620311737
SP:53ed366f6004f4c6edc7fcc5516d7e016c21ba91,0.19809243083000183
SP:540624cca4f85a6aefa04b33f3029e67cefeb340,0.11486098170280457
SP:5406872be7f8a36576284f9a18ecb76d658bf25c,0.1326465755701065
SP:543adf5a6e83b2d343b5f4482f1fb41388f1314c,0.403776079416275
SP:5456e53f2d1a0f4eda6dddc67ea65cb23cee6216,0.21287861466407776
SP:545da4fe9052319abda88a3ca5ddccaabd2ff2b4,0.11266961693763733
SP:547e6e3b94ec05ba8024184556024fadd305985e,0.054060619324445724
SP:548aec7a3eab3e843017e91576c97c1c85c359f4,0.20592203736305237
SP:548d657fad01a5bd74806fdbff9ee2d8cffe0197,-0.05773668363690376
SP:54970f80b2bc7243081bf2b6df4d6ca5dd43f759,0.1019013524055481
SP:549b4b2a88e8b13656ee6bd9425fe1d2be77b334,0.13581831753253937
SP:54c599a6476212857ac5d5871c361e31a78b7100,0.14047087728977203
SP:54c817d799e7d164e998f3234062111af667cf80,0.13859312236309052
SP:54c86a69dc233f3a53e816f66089ab72a7997bac,0.21534192562103271
SP:54e2b82691851b880425f85be0279b423132edfb,0.17988410592079163
SP:54eb8cf5375f436952059b8e6890a0550b98fb52,0.07704652100801468
SP:54f48b0f37ee22d8027ab01da5ea6801520d9dc3,0.26565584540367126
SP:551579ae4e3fe3b943e738e04b923d519bea84e8,0.0697530210018158
SP:55199c8f21981b3956a07d485d040defc5ba3fa9,0.08973316103219986
SP:551d4ab2faa435d4f352efc6109525f0a1a5510c,0.20314723253250122
SP:552102a1c068df0cc113a00582f5bd5069e05e69,0.1751224249601364
SP:55367291f235b256ca2f583722106e6507accd05,0.314693808555603
SP:5542cb8de7d232cde44071f0612827309298e98b,0.1576394885778427
SP:558e16a6d21c668b92792c51293357eaecb4dc9d,-0.03192901983857155
SP:5590cddf899915fbaa37c3864b6687f1a4ce7cd4,0.0361962765455246
SP:55d2dc208f48d80e8b3cbd20cff9067ebab663a6,0.1086735874414444
SP:55e4c0663d63e508027c4ac1a75025ffeabac81b,0.33467039465904236
SP:55f2c1321201a48682c90a08b79080416436e929,0.22988902032375336
SP:55f583b190d59af8aaa7bda3c9e44bf5ed7ea96c,0.08300188928842545
SP:55fe07527cc3340f2217fa8bab1d9746106fa04c,0.06365814805030823
SP:561cb64e5320799677a5a7108830aaec9d33a963,0.01721876487135887
SP:5626c1fc910929420a1453636be1da17572c3872,-0.002615517470985651
SP:5630dcc454f4e040626c29557dc5c67cbb289dda,0.12709204852581024
SP:5633fe1fee1abdd2a61bdd7679a771ce611f0f4e,0.23552583158016205
SP:5674e8decbf353c9e5590e5c85ee5b8397a5db08,0.11283136159181595
SP:56a799994baed2b0f32c40c7586cb50c8a43f855,-0.0030213005375117064
SP:56e4d560f80360bd6f50d162caade651b5ff91a6,0.06875957548618317
SP:56eb9cca9680e7ac118f3baf29789f172715c7d0,0.20665518939495087
SP:56ffc50ee9fad6bf28dc34d87e8fc42cf56fdc0f,-0.043255630880594254
SP:57ac36954da5fb78b9f816c3aac6fd19d9c70e4f,0.12941832840442657
SP:57cc0c93dd03b67e5edf378ed41bd492bd6da2b2,0.09408199787139893
SP:57f17f321704112897b6ff1af14c741dc01c6d2d,0.09117617458105087
SP:5817f96548dd3269127fe57d136b38735e6acea8,0.13631203770637512
SP:5820c97c44d7ad06c16cf5e7ce4f8b197ea08c94,0.08472814410924911
SP:58544efe4373310d82b14a2822a0c4e34e810c25,0.25494763255119324
SP:585ea7586283caf39965101656d1dc17abe1b331,0.21870896220207214
SP:586149146ed5e74dd231b134fa6ba582f6e1f72b,0.18646669387817383
SP:5867aa8bb3eaaf5f916865d662be8667318a514f,0.361348956823349
SP:586a3c4bec83130fd4f2a46220c12ab37250877b,0.21414399147033691
SP:586c729c2c163cba6c8a0519dd853463bbc405b7,0.19109205901622772
SP:5893f3dba5c2341a1e9dad1002d7ac226417c026,0.2618028521537781
SP:58b222745ef2775a8925397ba2a98ba086e945e4,0.18844157457351685
SP:58b49ce9f05350745bc62b1ed2cb116fa07bb7d9,0.18242864310741425
SP:58b67f1e081e61982d524768c88f3754c3470e0a,0.12266869097948074
SP:58d0e331b89085a01a2c56ec63efb1126f616846,0.002387021668255329
SP:590a081dcfa6a61b6228700092654cf8647ffecd,-0.002799514913931489
SP:59210764f21eadc8e69e720f9d12f3b85cf74ceb,0.17928797006607056
SP:5948c59cae322efd1b6fef76d3cbddfe9771c102,0.2005825787782669
SP:594bd533a35136573306102a080e81fefeb0c37b,0.09019050002098083
SP:59629689ec4e6ffa51a30e0a931f103caadd81b8,0.008075048215687275
SP:598a0c59ed1b2fb08626115179948768d09f0e45,0.13431596755981445
SP:599f2f7249aba31390c85edfeda4e7dd63ec4915,0.1899396926164627
SP:59b5a45bcd83258725665038057e8106e050721b,0.27533212304115295
SP:59bd93781598c2b893c92d41b3cad91b5f719e57,0.16718299686908722
SP:59f3aa13da7e04d36e60a67555cd8254047e949a,0.12158695608377457
SP:5a02acc83ad8731d9fa51bce94132813b5d78fc9,0.06368675827980042
SP:5a0e35b51548e82135b965e7b692e8a0af1289f8,0.07334891706705093
SP:5a0fa18c836d63dae05055f3197e479099d7abb5,0.09316907078027725
SP:5a114af6b868ac0f8923205ea5257590967110c0,0.13395433127880096
SP:5a1ad3ed5e9e4e7c7b0f10530688f2f52ee76948,-0.009415297769010067
SP:5a1d5dd1a128cc32d3e9c71f309cb7031fcffcdb,0.10265500098466873
SP:5a25c3acfaa7210b5109f2873eebd806824385c0,0.13649603724479675
SP:5a5c019b22174c87b664a406aae491b42539d31d,-0.020517297089099884
SP:5a8d1e9cc2fac478649c832a15dd2df254861d03,0.11821955442428589
SP:5abcf6f6bd3c0079e6f942f614949a3f566afed8,0.31463730335235596
SP:5ad585e3d6d5f9f620d0d73d958de52ed90255e0,0.09570547938346863
SP:5af5a69509d6176336791a840c17703dee176a1d,0.18986834585666656
SP:5b09ea8501379dc26d78719656eb7b1519ebf57c,0.16388268768787384
SP:5b11047d4041923ad950fa4c060c1bdecde6543a,0.2515237033367157
SP:5b434057f9759ec9458e792789d0c9f1f8e4cba9,0.06102320924401283
SP:5b4768c8d71e9b044c50d77fb68d545370ca8329,0.007739544380456209
SP:5b547cc5f22e5d9316d8ab945a48e5b1074f72a1,0.144343301653862
SP:5b6213ef045829fea8f1ba44e1a6718aaba2dbe3,0.19746239483356476
SP:5b88514d3eba834efba72c605496c4c057c30387,0.09718099236488342
SP:5bd15d735380afa17fd1dde6df22de951699a755,0.09580153971910477
SP:5bdbbd811a7a85540ccf3d99348aa96702191849,0.21126854419708252
SP:5be59a79316e4eeac5d6da1804b61a484a9ac2aa,0.24010069668293
SP:5bf8fd6f74c8aa558dd854cdd70d1afa31a2989b,0.16683124005794525
SP:5c1ba72542bd2c3ebac7e96f88fb48599d725b6b,0.10640204697847366
SP:5c62d26db077ad23a6556481905a52e86f8ef93c,0.280612975358963
SP:5c679af56d9947de1b793665b4c4eb952a672f0a,0.3349366784095764
SP:5c6f72812c5b61731e649e7b37d31629dfd9a7ba,0.06240371987223625
SP:5c782fa6fa0245b510c2aa33ea661b2f8cf09062,0.1751326620578766
SP:5c78aac08d907ff07205fe28bf9fa4385c58f40d,0.10932764410972595
SP:5c8aaf82d1ec469859fd51d2aa77cb93f50aacde,0.03979428857564926
SP:5ca4c62eae1c6a5a870524715c3be44c40383f98,0.047760918736457825
SP:5cc9822eed3b9ba0f55f3c7f7d0e546f2ce22434,0.2640235424041748
SP:5cf0b8f16bda52b90c78f312effd934f828e3bab,0.16878457367420197
SP:5d0044bca3d6e3e90f407c23b2ef347b2f11d3c2,0.14642660319805145
SP:5d2c22e82721397371999020d145c432fd6e7a42,0.1897708773612976
SP:5d41c9d8df0e7ce2dc9328a938e0f4c9cf2b3bd6,0.06293946504592896
SP:5d875376d1c68281008c7a22abcf09b968afb841,0.1867213249206543
SP:5d9783cb0a70b17938f30263aac12ab010d63844,0.10636496543884277
SP:5dadee976ef100a6bd77cd4e3a0f02b8376556af,0.1770235002040863
SP:5db89a98e14e6cb553431c750c85944f0b766b6b,0.12458883225917816
SP:5e0e7c093642425da2d581fd0fd6f45fd2fa5131,0.10936754941940308
SP:5e1fddf52c13f31d98224d4731059d088170fbc1,0.08759794384241104
SP:5e3798130b00275f58f296666d614d56147ec57a,0.22634680569171906
SP:5e57ecc0e0bf2e70846f7d2c0e9b1b625f5e1f0e,0.38532018661499023
SP:5eb3d197fb5005f876dac170b9a40717d965f66c,0.07630699872970581
SP:5ee804c8b2609b7a2adea1b39361b0b55b49b7bd,0.2179708629846573
SP:5eed765bdae8974a4dc216b49631d9709767e29e,0.03148438781499863
SP:5f026e00085a3f771abf068bd884e27a6f9d9e44,0.13599984347820282
SP:5f27d75465dd7f7f154bf2ffbd4d06474b1a834b,0.055502936244010925
SP:5f2bba1f11065ba65a0b3cfa79db380aa5bba2d8,-0.059225261211395264
SP:5f32c357c2f143c81d31176fe38fae9826e138b3,0.16244637966156006
SP:5f5615d414a232aeaec93033053471ce6bb09fc4,0.19985294342041016
SP:5f7434c2a4e815f70674cd3684bb31de7401a648,0.2205263376235962
SP:5f747124fe1423eca55c0ca2af58083f91c82cfc,-0.03804825618863106
SP:5f86ae910ede1e5182c54b64e626a522faf330e6,0.23775358498096466
SP:5f8c45f7d133f3ec6e0280fb596a3242e2f48733,0.3771444857120514
SP:5f9e6a9b02d4ed607e2943e4b78fca65a56edf15,0.007544246036559343
SP:5fbdd9020e410152a667b9c6551cab9cc3f14af3,0.20073972642421722
SP:5fff81a3906d13d4a4105e509b399c203d8e1d58,0.15336234867572784
SP:60133dcf473580ef37878b0d79fc044c30adefda,0.22992892563343048
SP:6022b52e1e160bd034df1a7c71c6ca163bcf4dc0,0.17107518017292023
SP:60232b35685b12a1aa583e9b2ef650eafb7bfcc0,0.21535463631153107
SP:6053644135b4a44cbd98ba1b40c3f143e28b6bff,0.1624668687582016
SP:605b718f10904f4545755d5e71f555518dbf722e,0.21148468554019928
SP:6082f06dbd0195e1bbef91251569013e4ba484d8,0.16027937829494476
SP:6085b40ac206d3d52fd664b15099128b7cbbb4f0,0.15030361711978912
SP:608ec90d9c9d08fc825ae49a17cff75d816c95a7,0.13600867986679077
SP:609072c4e2753277ab90174dc3a7b66d03653498,0.17455029487609863
SP:6102c0d1cbc3ee0f3e9260c40e53c09a34d3d94d,0.138773575425148
SP:612ac9845a8de12d468f804d585fc0e2bb79b0d0,0.10439573973417282
SP:6143691512df0e976ae6ede68118a19b138c959f,0.13771691918373108
SP:615886c264f4481f18aa1a34098c946664a55324,0.10419443249702454
SP:6189787a0a56a17434f7457ecf41aa327915936a,0.08521445095539093
SP:61bb7f39ffbf7caed41c8c0ef0650010d8a253aa,0.25853681564331055
SP:61c1ba5a02194732b56c6491b40e80d2d0846851,0.18341007828712463
SP:61dde0e4c82d4357aeaaba158f8944d9517a55c3,0.17772240936756134
SP:61e38c36fc69f1cc6f7867971e75e06f7248283b,0.09365043044090271
SP:61e4186bf0f3ce2e595196285f5f19e45d67a0d8,0.19324246048927307
SP:620dded5d2b04f0d178ebd00c303f9fb43afdb30,0.12265809625387192
SP:6230a5ef4101ff305dd674d4cc562bb23d39d8fa,0.20392172038555145
SP:62366ea14ace4437298fb9ddf7f095563709e3bf,-0.04332802817225456
SP:6240f298135e32b342253ad334e193473f1f9fe5,0.16082042455673218
SP:624274b6944826b6f9597298b290ae50566d6e5c,0.19397702813148499
SP:62517d35207a58ae175ea3c3787512424e8ece51,0.30978095531463623
SP:6260d6cfb07fe0981539d9a1e4a47d21479316ad,-0.05973699316382408
SP:626b5d8d5a5aadf5f99ec791df9f4e507870e69b,0.07547035813331604
SP:626c65a0fe391afe1b3a8769de16e9f1ccded977,0.19851940870285034
SP:627a0f2c3be51ea6d1e8f56c7b2dd35142758509,0.323584645986557
SP:628d4a238d969db682254bce90685cd0ce023763,0.05258722975850105
SP:62a75399aa97a61432385cf1dffabb674741a18a,0.1277545690536499
SP:62b109418f4a6e8c755a0864e766448e37d2f9c3,0.16339179873466492
SP:62c41894b5a79ff20a4a1e3d56c646e08981814d,0.19094054400920868
SP:62d218e9619a8a076aa2ef20f64bb26eb8516591,0.14081557095050812
SP:62d9ff0ab002c3a5d47b3cfcf2a645336d3aad2d,0.05988850072026253
SP:62e72e469e4e6d1f0c6eac1074fd35439086e08a,0.24343383312225342
SP:631bfb07c83d98b09d95e8ad06969f8ecbe936e9,0.06433162838220596
SP:633cf2b404a8d76c5f4fc2e2c88546b9a35a7688,0.05408216267824173
SP:63621148403a12bfbf0dd14179ad3933d6ebe50d,0.1514093577861786
SP:637febea2b6c5d1ca1045af68beb32e1249e47dd,0.19143638014793396
SP:6389ff57423090975659dbcd572192bd48f9c3b5,0.12138141691684723
SP:639b2442d88a9f786ff589798f656206bd071c53,0.37589889764785767
SP:63a12d3b46928bf6fece89f1a1a51579ab162d84,0.23216725885868073
SP:63ad3be1dae7ede5c02a847304072c1cbc91b1cb,0.15190060436725616
SP:63bd51b9796b118e53bf1bff71c405f61f210e9f,0.2338225394487381
SP:63d27e55aee31e5c154cb6b4c7f577154d9be2ec,0.0758923888206482
SP:63f8a0b2517c67e8d33f6522e9ee0402a2ed574b,0.2534901201725006
SP:640d652c3d0bdfd7a5b3e557d2cb390882183268,0.10817668586969376
