,paper_id,summary,summary,summary,summary,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,fmeasure,fmeasure,fmeasure,fmeasure,fmeasure,fmeasure
459,SP:67274b3e2d5f30fae8cf9b2ccda2508eb335d700,"In this paper, the authors propose a new acquisition function for Bayesian optimization based on gradient information. A GP model estimates the Jacobian and its estimation is used for gradient update. This method is implemented in the setting of policy search for reinforcement learning. Empirical evaluations are provided for a synthetic setting, LQR and MuJoCo gym environments.","The paper introduces GIBO, a modification of Bayesian Optimization (BO) that performs local policy search. Compared to classic BO, the strengths of this method are that it does not require storing all the past data points, making it more computational efficient, and that it is more stable when moving to higher dimensional problems. The authors compare their method with standard BO and Augmented Random Search, an approach based on finite difference policy search.",This paper concerns the high sample complexity of policy gradient methods and the computational complexity of Bayesian optimization. The authors propose a novel algorithm called GIBO (and its local variants) to minimize uncertainty in gradient estimation. Experiments are conducted and compared with some naive baselines.,"This paper modifies the standard BayesOpt pipeline in 2 ways:  1. Defines a new acquisition function, the ""Gradient Information"" (GI) which is the reduction in the variance of the Jacobian variance of $J$. 2. Exploration and Exploitation become disjointed: During the BayesOpt process, a batch of $M$ queries are made via argmax of the GI acquisition, purely for exploration (rather than a mix of exploitation and exploration as is standard in BayesOpt), with the goal of producing a final gradient update step $\nabla_{\theta}J$.   This defines a ""GIBO"" algorithm, which is then experimentally evaluated over the following benchmarks:   1. Sampled functions from GP's 2. LQR Controllers 3. Linear controllers for standard Mujoco tasks.  which show that GIBO outperforms previous ES/ARS and standard BayesOpt methods especially in high dimensional settings, most likely due to the use of ""local search""/gradients.",0.19298245614035087,0.19298245614035087,0.3684210526315789,0.1232876712328767,0.1780821917808219,0.28888888888888886,0.1506849315068493,0.24444444444444444,0.14788732394366197,0.2,0.09154929577464789,0.09154929577464789,0.16923076923076924,0.2156862745098039,0.21105527638190955,0.15254237288135591,0.12093023255813953,0.13903743315508021
460,SP:676a21e8260e20944c0246ccab14033222203284,"The authors introduce H-NeRF, a geometry-aware neural radiance field for human performance rendering.  The core ideas are to (1) conditioned the neural radiance field (NeRF) on a pre-trained implicit geometric human representation that captures a wide variety of body poses and shapes, and (2) co-learn a signed distance function (SDF) that describes the surface geometry of the NeRF for rendering. Experimental results show that, compared to other baselines, H-NeRF achieves better surface reconstruction and novel view and pose synthesis quality, and are able to extrapolate to new body shape volumes.  ","This paper presents a new NeRF based method for rendering and reconstruction of humans observed from sparse cameras. The main contribution is combining volumetric radiance fields and an implicit SDF for the tasks of novel view synthesis and geometric reconstruction for humans. To achieve this goal, the method utilizes a human prior, imGHUM, which was pretrained on thousands of 3D scans. ","The authors propose a model that combines a parameteric human shape model with NeRF and a residual signed distance function to enable novel-view synthesis of humans in motion, assuming full observation of the subject (i.e., no prior-based completion).  The core contributions is the combination of NeRF with a parametric human body model, which enables the learning of the NeRF in a canonical coordinate frame, as well as regularization of the learned geometry. Several additional tweaks improve the model further, such as leveraging auxiliarly losses via a instance segmentation mask, or feeding the estimated body pose to the NeRF as additional input, enabling dynamic (due to being pose-specific) fine detail.","This paper proposes a method for dynamic human reconstruction and rendering using sparse view videos.  The high-level strategy is to learn both a neural radiance field and an SDF field with mutual constraints in a canonical frame from temporal observations. Moreover, for generating live rendering and surface results, pose and position conditioned SDF offsets are also learned for better live frame surface reconstruction results.  To guarantee robust surface reconstruction, an implicit generative human model was used as the inner layer which not only incorporates strong human shape constraint, but also provides semantic correspondences for accurate warping between live frames and the canonical frame. Another benefit of using an underlying implicit human model is that shape and pose editing can be achieved through interpolating in the parametric body space, which was not demonstrated in previous works.",0.14736842105263157,0.18947368421052632,0.23157894736842105,0.21311475409836064,0.3442622950819672,0.1592920353982301,0.22950819672131148,0.1592920353982301,0.16176470588235295,0.11504424778761062,0.15441176470588236,0.1323529411764706,0.1794871794871795,0.17307692307692307,0.19047619047619047,0.14942528735632182,0.2131979695431472,0.14457831325301204
461,SP:67742f58fde88c28ca409664ec7e405203529634,"The paper targets the bias problem in visual question answering task where the models may only capture the biases instead of showing real reasoning abilities. The paper introduces a method called D-VQA which tries to alleviate this problem from feature and sample perspective. With two unimodal bias detection modules, D-VQA recognizes and removes the negative biases while authors also construct two types of negative samples to increase sensitiveness of VQA models to both modalities by minimizing the possibility of predicting correct ground-truth answer of the positive sample. The results on VQA-CP and VQA v2 dataset show the effectiveness of the approach.","This paper tackle explores how to partially annealed dataset biases when training VQA models.  To do so, they applied to debiasing strategy:   - they generate free negative samples to tentatively debased the answer distribution  - they use a neural pipeline to tentatively debiased the multimodal features Interestingly, both approaches are model-agnostic (up to $f = F(h,g)$), making the approach generic.  The paper has many merits and solid results. Multiple complementary experiments are insightful. Yet, there are a few remaining ambiguities that prevent me from fully advocating for acceptance.  I would be more than happy to increase my score if they are correctly addressed:","The paper introduces “D-VQA”, a training approach dedicated to remove harmful biases (both language and vision ones) in VQA models. D-VQA performs in two ways, namely: feature-wise and sampling-wise.  On the features side, during its training, D-VQA attempts to de-bias the features learned by a VQA model by subtracting the (deliberately) biased features learned by unimodal language-only and vision-only models. Moreover, in order to get rid of the unimodal branches during the inference, D-VQA training includes an additional contrastive loss which aims to bring the original VQA features closer to the debiased ones (i.e. the ones obtained after feature subtraction with the unimodal branches).  On the sampling side, D-VQA employs an existing approach proposed in [42] (which is properly mentioned and recognized by the authors) introducing negative sampling triplets for each positive triplet (by randomly changing either an image or a question in a positive triplet).  Combining the 2 aforementioned techniques allows D-VQA to obtain the state-of-the-art results on both VQA-CP and VQAv2 comparing to the existing bias-reduction methods (while using the UpDn model as a backbone). In addition to that, the authors demonstrate that their approach is model-agnostic (for example, it is compatible with a more recent and powerful LXMERT backbone).","This work addresses a known bias in visual question answering tasks, in which networks learn to pick an answer based on a single modality without perceiving the entire input.  The work novelty comes from proposing a set of regularization strategies s.t: (1) reducing ""bad"" bias that is not a useful commonsense knowledge;  (2) reducing computational inferences through contrastive loss; (3) considering an image-only bias; (4) employ negative sampling to increase attention sensitiveness on both modalities. In both VQA and VQA-CP, the approach shows state-of-the-art performance.",0.11428571428571428,0.3238095238095238,0.20952380952380953,0.20388349514563106,0.0970873786407767,0.09090909090909091,0.11650485436893204,0.15454545454545454,0.24175824175824176,0.09545454545454546,0.10989010989010989,0.21978021978021978,0.11538461538461539,0.20923076923076922,0.22448979591836735,0.13003095975232198,0.10309278350515462,0.12861736334405144
462,SP:677c379a60e0940b48ff1da7cef000d4acaabf30,"This paper studies the use of DARTS within the RL setting. Specifically, it investigates how DARTS can optimize perception modules for RL environments. RL-DARTS is optimised in a typical RL setting, using the standard RL loss function, in an end-to-end manner. The proposed approach is evaluated using the Procgen benchmark, and compared to the IMPALA-CNN architecture. Several ablation studies are performed to further examine the contributions of the components of the proposed approach. ","This paper proposes to combine differentiable neural architecture search (DARTS) with standard reinforcement learning (RL) frameworks by searching the model structures (convolutional cells) for the policy and value functions. The authors have applied the method to infinitely procedurally generated Procgen benchmark and demonstrated the benefits of DARTS in RL on search efficiency in terms of time and compute. In addition, the proposed method can be easily integrated with existing RL pipelines by simply replacing the image encoder with a DARTS supernet, compatible with both off-policy and on-policy RL algorithms. The authors further show that the supernet gradually learns better cells with more training iterations, leading to alternative architectures that can be highly competitive against manually designed policies and verify previous design choices for RL policies.","The authors aim to automatically design Reinforcement Learning Q function approximator via NAS, specifically by adapting DARTS framework. They main motivation behind this is that as RL state spaces become more complex simple function approximator models, even predesigned DNNs prove to be sub-optimal, since supervised models are not always suitably designed to learn in an online fashion from reward signals rather than labels. Beyond that there are also existing RL bottlenecks such as reward sparsity, sample efficiency etc. The authors use the whole DARTS supernet at the function approximator. To bypass the bilevel optimization target in DARTS, which could prove to be intractable for RL context, authors propose to optimize the loss on cumulative returns of the RL problem by optimizing the loss on architecture and weight parameters from the replay buffer samples. ",This paper considers the problem of differentiable neural architecture search for RL applications. It applies existing DARTS to the RL setting and conducts extensive experimental studies to examine the performance and behaviors of RL-DARTS. Experimental results show that the supernet learns alternative architectures that are highly competitive against manually designed policies.,0.2077922077922078,0.22077922077922077,0.2077922077922078,0.14960629921259844,0.2204724409448819,0.08955223880597014,0.12598425196850394,0.12686567164179105,0.3076923076923077,0.1417910447761194,0.5384615384615384,0.23076923076923078,0.1568627450980392,0.16113744075829384,0.248062015503876,0.14559386973180075,0.3128491620111732,0.12903225806451613
463,SP:67d2f4c742c015e3a34b058d0a7aa6ea0ab6d704,"======================= Summary:  This paper studies the problem of how well do neural networks transfer class-agnostic invariances from head classes to tail classes. They found that even a given transformation is class-agnostic, the DNN models still cannot disentangle it from class-specific features, which could partially explain the worse performances on rare classes. To solve this problem, they introduce a GIT method that uses a generative model to augment the tail categories with more diverse samples under certain transformations. It can empirically improve the long-tailed performances and transfer the knowledge of class-agnostic transformations from head to tail. ","The paper investigates if robustness (or ""invariance"") to nuisance transformations which do not change the class label such as lighting, rotation etc are learned across all classes or if such robustness is sensitive to the class size. The paper demonstrates that such invariances seem not to transfer across classes: ie the classes with fewer examples suffer more. THe paper proposes a generative model (GIT) to ""augment"" the less frequent classes which, to some degree, remedies this problem. ","The paper investigates if invariances learned by the model transfer across classes. Focussing on class-agnostic nuisance parameters, the interplay between per-class size and invariant representations has been explored. It is suggested that while networks can become invariant to these parameters for classes with many examples, it is unclear if this is also the case for classes with fewer examples. The paper shows this is not true i.e. invariances do not transfer well to small classes, and suggest that improving this can help increase performance on imbalanced datasets. And so, the paper proposes a two step solution to this problem. First, an image-conditional generative model is learned which learns to transform the image such that only the nuisance parameter changes. Secondly, this model for nuisance parameters is used for data augmentation. Using this approach, the authors are able to achieve a significant improvement on standard long-tail datasets.","This paper works on long-tailed or class-imbalanced learning. The authors found that the learned classifier in such a setting cannot effectively transfer the class-agnostic (in)variance in a dataset from the head classes to the tail classes, which causes poor classification performance for the tail classes. The authors thus proposed to learn such class-agnostic (in)variance via a generative model, and then use it to augment the training data of minor classes. The experimental results on several small-scale datasets demonstrate the effectiveness of the proposed method in improving long-tailed or class-imbalanced classification.",0.16161616161616163,0.2222222222222222,0.26262626262626265,0.35064935064935066,0.2597402597402597,0.1390728476821192,0.2077922077922078,0.1456953642384106,0.26262626262626265,0.17880794701986755,0.20202020202020202,0.21212121212121213,0.18181818181818185,0.176,0.26262626262626265,0.23684210526315785,0.2272727272727273,0.168
464,SP:67d3229f26ff3d6ca8a7a72c98a56c5a5c3d50d7,"This paper provides a statistical tool to analyze different variational inference methods in the f-divergence family. It showed that for high dimensional and low dimensional problems, the behavior of the variational inference methods may differ, and the analysis based on the GPD statistics can suggestion different strategies for different situations. The predictions from this theory were validated by some commonly used models (e.g., linear regression). In summary, this paper can provide useful guidelines for variational inference practitioners.","In this paper, the authors study the pre-asymptotic behavior of the density ratios between the joint distribution and the variational approximation. The authors use generalized Pareto distribution to model this density ratio in the pre-asymptotic regime and make three major predictions for how BBVI methods should behave. They verify their predictions through extensive experimentation, and finally, provide actionable advice to BBVI practitioners (use flows with exclusive KL and PSIS as a good default.) ","The paper discusses the accuracy of variational inference and the choices that need to be me made with regard to divergence and approximating family, particularly as they relate to the dimensionality of the problem. Based on an analysis of the pre-asymptotic behavior of the density ratios involved, the authors propose a framework based on Pareto smoothed importance sampling (PSIS) to help practitioners analyze the success of their approximate inference procedure. The authors provide experiments demonstrating general findings for variational inference for a range of divergences and approximate posteriors. ","The authors propose a conceptual framework and design guidelines for variational inference based on the pre-asymptotic tail behaviour of the unnormalized importance weight. This framework is used to study the behaviour of commonly variational families and f-divergences in mid-to-high dimensions. The authors observe that mass-covering divergences, while often superior theoretically and for low dimensional problems, are hard to optimize in mid-to-high dimensions compared to the mode-seeking exclusive KL-divergence. These observations are consistent with the prediction made using their framework based on estimating the tail-index of the best-fit generalized pareto distribution.",0.17721518987341772,0.24050632911392406,0.20253164556962025,0.24,0.21333333333333335,0.20224719101123595,0.18666666666666668,0.21348314606741572,0.15841584158415842,0.20224719101123595,0.15841584158415842,0.1782178217821782,0.1818181818181818,0.22619047619047616,0.17777777777777776,0.21951219512195122,0.18181818181818182,0.1894736842105263
465,SP:67dabe890b0022185d655ebab840bd4b1bde7d21,"In this work, the authors propose a new training algorithm MAT that adversarially trains Multi Input Multi Output (MIMO) models. They show that ensemble models based on MIMO when trained adversarially , show ``adversarial diversity'' and therefore are less vulnerable to transfer attacks. They empirically demonstrate that such models are robust to a variety of $\ell_1, \ell_\infty$ and $\ell_2$ attacks and achieve better performance than other methods claiming robustness across different threat models. The authors also show computational benefits of their algorithm over vanilla ensemble training. ","This paper uses ensembles--and more precisely multi-input-multi-output (MIMO) neural networks for computational efficiency---for adversarial training (AT), resulting in a method called MAT, short for MIMO AT. Moreover, the authors investigate how the sub-networks should be trained to increase the overall robustness of the total MIMO model. In particular, the proposed MAT generates the adversarial samples using the gradient with respect to the objective of the ensemble.  The authors demonstrate on MNIST and CIFAR-10 that the proposed method achieves generalization and robustness comparable to existing state-of-the-art methods. ","[Summary] This paper proposes an ensemble method to defend against adversarial attacks.  To be specific, this paper combines MIMO strategies (Havasi et al.) and adversarial training (Madry et al.). ","This paper proposes an ensemble based adversarial training strategy, which could improve the worst-case model robustness against multiple $\ell_p$-norm adversarial perturbations. To improve the training efficiency, the author introduces the Multiple-Input Multiple-Output (MIMO) strategy. The motivations and insights provided by this paper are interesting for me.",0.17045454545454544,0.07954545454545454,0.09090909090909091,0.07291666666666667,0.13541666666666666,0.3448275862068966,0.15625,0.2413793103448276,0.1568627450980392,0.2413793103448276,0.2549019607843137,0.19607843137254902,0.16304347826086957,0.11965811965811965,0.11510791366906475,0.11200000000000002,0.17687074829931973,0.25
466,SP:67de51967d6487a5e4a84c9f40ccd230d23822a5,"This paper presents a combination of analytical and (mostly) empirical results evaluating the task of ""honest hyperparameter selection"" under differential privacy; that is, accounting for the full set of tuning experiments conducted when computing the resulting privacy guarantee. The authors provide some empirical comparison between two existing composition methods for hyperparameter selections -- Moments Accountant (MA) and Liu & Talwar (LT) and give a relation between privacy of individual learners and the final learner in Theorem 1; however, their focus is mostly on showing the competitiveness of DPAdam relative to DPSGD. They conclude with a proposed adaptation to DPAdam which discards the second moments term since they observe this to converge to a constant value in practice.","This paper looks to take a deeper dive into DP hyperparameter tuning, an often overlooked aspect of DP learning. It makes several practical claims about this problem, including comparisons of two well-known DP selection strategies and arguing for the promise of adaptive optimizers. For the latter, they provide evidence for why learning rate and clipping are difficult to tune for DP-SGD and how DPAdam can help mitigate this issue. Finally they also propose a new optimizer which matches DPAdam on performance but reduces the amount of necessary computations. ","This paper discusses the problem of private hyperparameter optimisation in machine learning. Although the discussion and results seem interesting, the privacy model is not very clear.   The response clarified this but it should be in the paper.","This paper investigate and compare private hyperparameter tuning using two different methods. Further, the authors demonstrates optimal learning rate is inver proportional to optimal clipping bound. Lastly, the authors showed advantage of DP adaptive optimizer over DPSGD from the perspective of hyperparameter tuning.",0.16521739130434782,0.10434782608695652,0.11304347826086956,0.1111111111111111,0.14444444444444443,0.21621621621621623,0.2111111111111111,0.32432432432432434,0.3023255813953488,0.2702702702702703,0.3023255813953488,0.18604651162790697,0.18536585365853658,0.15789473684210525,0.16455696202531644,0.15748031496062992,0.19548872180451127,0.2
467,SP:67e24210503a9aa06f3691b7502b2fbcd3c61bf1,"The paper proposes modifications to the highway connection network (HCN) architecture, which exhibits some inherent resistance to catastrophic forgetting.  These modification introduce fairly simple masking rule for selection of portion of weights to update and normalisation that (presumably) further adjust the internal representation to be more selective in which weights to update for a given task.  Empirical evaluation shows that these modification are highly effective in alleviating catastrophic forgetting.","In the paper, the authors present two modifications: Masked Highway Connection and Layer-Wise Normalisation. In Masked Highway Connection, authors add a binary mask to classical HCN (Highway Connection Networks) and slightly change the training procedure. On the other hand, Layer-Wise Normalisation is a new normalization of activation in the neural network.","The paper investigates the backbone networks that are less prone to catastrophic forgetting. Two modifications to existing backbones are found to be useful: a mask attached to the gate function of the Highway Network, and layer-norm (without tuning parameters). Experiments on top of existing popular learning algorithms designed for continual learning (EWC, ER and HAT) show that these modifications work.","This paper proposed two architectural improvements for networks designed for continual learning. Specifically, binary masks and layer normalization are added to highway connection classifier networks in order to prevent forgetting. The value of each of these elements is made clear from thorough experimentation.",0.15942028985507245,0.18840579710144928,0.13043478260869565,0.22641509433962265,0.18867924528301888,0.14754098360655737,0.20754716981132076,0.21311475409836064,0.20930232558139536,0.19672131147540983,0.23255813953488372,0.20930232558139536,0.18032786885245902,0.2,0.16071428571428573,0.21052631578947367,0.20833333333333334,0.17307692307692307
468,SP:68420fc6177131a82c34b34706e80ad3ba755f14,"This paper targets the problem of systematic generalization in sequence to sequence models, particularly in the scenario of modeling segment alignments as discrete structured latent variables. To explore the searching space of alignments, the authors proposed to use a reorder-first align-later framework, and use hierarchical permutation trees to produce separable permutations, which has the exact marginal inference with dynamic programming enabling end-to-end training. Experiments show that the proposed approach outperforms standard models on both synthetic and real NLP tasks with better systematic generalization.","The order of the input and output (including their associated representations) can matter for the performance and interpretability of a sequence to sequence model. Based on monotonic alignment seq2seq model (e.g. SSNT), the paper proposes to learn a separable permutation over the input representations so that the monotonic alignment can lead to better performance and interpretability. The authors test their methods on toy datasets and small scale semantic parsing and medium sized machine translation tasks.","The paper tackles the problem that conventional sequence-to-sequence models (seq2seq models) fail to generalize systematically; i.e., they are suboptimal for handling the compositionality of language. The paper makes the following contributions: (1) a new seq2seq model for NLP tasks that accounts for latent non-monotonic segment-level alignments and (2) an algorithm for exact marginal inference with separable permutations, which makes end-to-end training possible. The proposed approaches are evaluated both on synthetic data and two real-world NLP tasks: semantic parsing and machine translation. The experiments show that the proposed model mostly outperforms conventional seq2seq models in an IID setting, and even more strongly outperforms existing models in settings where test examples are longer than training examples. ","The authors propose a model for sequence transduction tasks that allows for source tokens to be reordered and then monotonically aligned with the target tokens. The reordering and the alignment are latent, and since all monotonic alignments can be marginalized over using the approach introduced in the SSNT paper (Yu et al., 2016), the authors focus on approximating the marginalization over the latent source permutation. The authors consider in particular separable permutations, whose derivations are induced by a PCFG. The authors propose two approximation approaches, one which uses a dynamic program to obtain an expected permutation matrix (which is used instead of the expected likelihood under the permutation-matrix distribution), and one which samples a hard permutation matrix during learning and uses a ST-Gumbel-Softmax gradient estimator. The authors experiment on a number of synthetic and small-scale real-world tasks and generally find that their approach outperforms baselines, and is especially performant in settings that require generalization to longer inputs than those seen in training.",0.1724137931034483,0.3333333333333333,0.2413793103448276,0.27631578947368424,0.2631578947368421,0.2459016393442623,0.19736842105263158,0.23770491803278687,0.12574850299401197,0.1721311475409836,0.11976047904191617,0.17964071856287425,0.18404907975460125,0.27751196172248804,0.1653543307086614,0.2121212121212121,0.1646090534979424,0.20761245674740483
469,SP:685bfac3b09438a4669b0d581a8eafdf73a81cc5,"The paper proposes a new regularization approach to introduce geometric constraint to the latent space of an autoencoder. A hierarchy for geometry-preserving mappings is formulated to clarify how strong this constraint can be defined. In particular, authors focused on scaled isometries, i.e., maps that preserve angles and distances up to some scale factor. This scale is learnt together with the manifold and the latent space representation during the training of the autoencoder. This approach was proposed also in (Chen et al., 2020) for the so called FMVAE, but here a new coordinate-invariant regularization term is introduced that measure how close the decoder is to being a scaled isometry. Finally, a post-processing flattening procedure is introduced to further improve the geometry properties of the latent space.  Several results have been reported on different applicative scenarios showing a clear improvement of the proposed approach in comparison with other methods of the state of the art .       ","The authors propose a new type of regularized autoencoder (actually variational autoencoder) that is designed to preserve the geometry of the data. They demonstrate that preserving angles and relative distances lead to an improved representation of the data. Specifically, they add a regularization and explore the tradeoff between reconstruction and geometry preservation. They further propose a scheme to flatten the latent representation in a postprocessing fashion.","The paper makes two main contributions. The first is the introduction of a new regularizer term for the VAE loss, ensuring a (scaled) isometry between the learned latent space and the (typically unknown) data space. The second is a post-processing ""flattening"" step to improve the isometry constraint by directly operating on the latent space, while leaving the reconstruction error untouched. The resulting pipeline seems effective, as showcased on a selection of experiments over standard datasets.","This paper studies the aspect of preserving geometry on the learned latent space representations. In particular, the paper looks at a hierarchy of geometry-preserving mapping (isometry, conformal mapping of degree k, area preserving mapping, etc.). Existing popular methods such as SimCLR pays limited attention to preserving geometric relationships. The paper shows that the mapping that preserves angles and relative distances is better than the ones that preserve angles and absolute distances. The main contribution of this paper is to propose a representational learning technique that uses a reconstruction loss and an isometric regularization term. This allows us to learn embeddings that satisfy isometric properties while not suffering from any reconstruction loss or just marginal reconstruction loss. The comparison is done with VAE (Kingma & Welling, 2014) and FMVAE (Chen et al. 2020). Experiments are shown on CelebA with 40 annotations.",0.1464968152866242,0.16560509554140126,0.17834394904458598,0.21212121212121213,0.2727272727272727,0.2236842105263158,0.3484848484848485,0.34210526315789475,0.2,0.18421052631578946,0.12857142857142856,0.12142857142857143,0.2062780269058296,0.22317596566523604,0.18855218855218853,0.1971830985915493,0.17475728155339804,0.1574074074074074
470,SP:686ccd9eca7860a6b30547c7df5a4afe7f20c50e,"The paper presents an efficient federated learning method which leverages the empirical observation that the gradients used in model updates are usually in a low-rank subspace. Based on this observation, a ""look-back gradient multiplier"" (LBGM) method is proposed that only updates a scalar look-back coefficient (LBC) as long as the angular difference between the stored gradient and the latest gradient is within a given threshold. A theoretical analysis of this method is given in the paper and the performance is also verified in various experiments.",The paper studies the gradient subspace and finds it low-rank propery. This observation motivates them to propose a new algorithm that reuses similar past gradients to save communication. They provide a theoretical analysis (with some mistakes) and conduct experiments to validate their method.,"This paper hypothesizes that,   **(H1)** the subspace $S$ spanned by the stochastic gradients while training through SGD is low rank, and   **(H2)** $S$ is well approximated by a subset of the actual stochastic gradients.   It provides empirical evidence to support these claims by calculating,    (i) the number of principal components that almost explain the entire variance of the stochastic gradients over time, and   (ii) the alignment between the principal components of $S$ and the stochastic gradients, as well as the consecutive stochastic gradients, across different models and data sets.   With these observations, the paper aims to reduce the complexity of the communicated bits between the devices in data-parallel distributed training. Specifically, it proceeds by first estimating the principal components of $S$ through consecutive stochastic gradients. These vectors are then stored at the server as well as each worker. At each communication round the device then only needs to share the projection coefficients for these principal vectors, until the set of the principal vectors needs to be updated and broadcasted to all the machines.   This technique is empirically shown to reduce the communicated bits while almost retaining the performance on certain data sets. A convergence rate is also provided for this algorithm under assumptions that highlight the trade-off between the frequency of updating the principal vectors and the convergence rate to a first-order stationary point.   ","This paper proposed two hypothesis: (1) the space spanned by gradients generated during training is low-rank; and (2) the principle components can be approximated by the gradients generated during training. The authors first validated these two hypotheses on several datasets. Then, based on these, they proposed a new algorithm called LBGM to reduce the communication costs in federated learning. In the algorithm, the clients local gradients will be treated as the principle components (if there are K clients, then we have K principle components). Then, during training, each clients only needs send a scalar, which represents the coefficient of the corresponding components, to the server. Hence, the communication costs in FL can be significantly reduced.",0.1590909090909091,0.26136363636363635,0.19318181818181818,0.29545454545454547,0.25,0.15418502202643172,0.3181818181818182,0.1013215859030837,0.14655172413793102,0.05726872246696035,0.09482758620689655,0.3017241379310345,0.2121212121212121,0.146031746031746,0.16666666666666669,0.0959409594095941,0.13749999999999998,0.20408163265306126
471,SP:689051566d89ca368b7ae23b6554d7ea0d352c75,"The paper addresses the equitable and optimal transport (EOT) problem. One approach to this problem involves perturbation via the addition of an entropy regularization. For this formulation, researchers have proposed a projected alternating maximization algorithm (PAM). The authors of this paper provide a convergence analysis of the PAM algorithm. They also introduce a novel rounding procedure to construct the primal solution of the EOT problem. The paper also contributes a variant of PAM that leads to numerical performance improvements. Numerical experiments are provided for a synthetic dataset.","The authors focus on the equitable and optimal transport (EOT) problem. In particular, EOT is a linear programming (LP) problem, which is expensive to solve in practice. The existing work suggests adding an entropy term to the objective and solving the resulting problem in the dual domain via an algorithm named Projected Alternating Maximization algorithm (PAM). However, there are two main issues with PAM: that is its convergence is unknown and it only provides a solution in the dual domain. The authors precisely address these issues by providing a convergence rate for PAM and proposing a novel method to compute a feasible primal solution from the dual solution. Furthermore, they propose a variant of PAM, i.e., PAM with Extrapolation (PAME), which appears to perform better in practice. ","This paper considers the problem of approximate optimal transport, where population probability measures are replaced by discrete PMFs at collections of samples, and there is an additional ""equitable"" constraint that seeks to ``fairly"" distribute the probability mass. This admits a formulation as a linear program and may be solved efficiently through its dual. However, recovering the primal solution is nontrivial, and there exists no rate analysis to-date. This work develops a stochastic dual ascent method to solve an entropy-regularized version of this LP, where entropy regularization is introduced to ensure strong concavity, as well as avoid a notion of over-fitting. The crux of this method is an alternating block coordinate ascent algorithm, which is then combined with an extrapolation/Nesterov acceleration scheme to accelerate convergence. Numerical experiments demonstrate the practical utility of the proposed approach. ","This paper develops new algorithms, convergence rate analysis and additional tools for the equitable and optimal transport problem. Following the same history of OT, where we moved from the OT formulation, to the entropic regularization, to primal-dual analysis to explicit convergence analysis, this manuscript extends the idea of EOT and provides useful tools with provable performance for the practitioner. The contributions of this paper are on the complexity analysis, as well as new algorithms for the EOT problem.",0.3793103448275862,0.22988505747126436,0.22988505747126436,0.171875,0.1328125,0.13768115942028986,0.2578125,0.14492753623188406,0.25316455696202533,0.15942028985507245,0.21518987341772153,0.24050632911392406,0.3069767441860465,0.17777777777777778,0.24096385542168675,0.16541353383458646,0.16425120772946858,0.1751152073732719
472,SP:689aa38b406f989ae2f6bf764d349927babc2856,"The paper studies the problem of how to use visual information to help NLP models. It argues that videos contain rich visual grounding information and could potentially benefit pure-text NLP tasks. It proposes to distill such visual information into a language model during pre-training. Experiments on GLUE benchmark suggest the efficacy of the method.  Overall, I applaud the novelty and problem the paper tries the address. However, the experiments could be strengthened by better control of the baselines and more analysis (see cons). I lean towards acceptance but I would suggest adding the suggested experiments later if possible.","The paper proposes a new method to improve language understanding with the help of the vision modality. In the proposed method VidLanKD, a teacher model is firstly pre-trained with video-language contrastive loss on Howto100M data. Then the LM part of the teacher model is used to distill knowledge to a student LM model.","The paper proposes to improve language understanding using a video-language knowledge distillation method. Compared to the previous state of the art approach, “Vokenization”, they use a large multi-modal video dataset for video-language pre-training to accommodate larger vocabulary needed for better language understanding. For their knowledge distillation based approach, the teacher is the pre-trained model on the multi-modal dataset whose weights are distilled to the student language model trained only on a text dataset. This also avoids the approximation error in the vokenization approach. They perform extensive experiments and improve performance on several downstream language understanding benchmarks (GLUE, SQuAD and SWAG) and also show the commonsense knowledge and reasoning learned from videos.  ","The paper proposed to distill the large-scale pre-trained video-language multi-modal knowledge into the language modeling. Different knowledge distillation objectives are applied. In the downstream task, the distilled language model shows performance improvement over the conventional language model. ",0.12,0.18,0.09,0.36363636363636365,0.21818181818181817,0.1452991452991453,0.21818181818181817,0.15384615384615385,0.21951219512195122,0.17094017094017094,0.2926829268292683,0.4146341463414634,0.15483870967741936,0.16589861751152074,0.1276595744680851,0.23255813953488375,0.25,0.21518987341772156
